Match_Date,Tournament_ID,Tier,Type,Team_1,Team_2,Winner,Team_1_ID,Team_2_ID,Team_1_Scout_1,Team_1_Scout_2,Team_1_Soldier_1,Team_1_Soldier_2,Team_1_Demo,Team_1_Medic,Team_2_Scout_1,Team_2_Scout_2,Team_2_Soldier_1,Team_2_Soldier_2,Team_2_Demo,Team_2_Medic
"(2010, 02, 14, 22, 0)",ESEA_S5,A,regular_season,dynamic,complexity,2,ESEA_S5_dynamic,ESEA_S5_complexity,Paladin,MCMUFFIN,Gaston,sequel,chupa,eckm,carnage,animeman,Jaeger,relic,SoLIDSnaKE,PYYYOUR
"(2010, 02, 24)",ESL_Major_5,A,playoff,TCM-Gaming,illegal,1,ESL_Major_5_TCM-Gaming,ESL_Major_5_illegal,Byte,Springer,skiNNie,coinz,zerox,Haunter,fluffy,hocz,hymzi,olliii,paavi,vallone
"(2010, 03, 12, 20, 0)",ESEA_S5,A,playoff,evil geniuses,blight,2,ESEA_S5_evil geniuses,ESEA_S5_blight,cyzer,sycknesS,pheLon,Reptile,davis,caseey,oPlaiD,pokey,A Seagull,RocketSurgeon,alexwut,GrieVe
"(2010, 03, 13, 12, 0)",ESEA_S5,A,playoff,complexity,pandemic,1,ESEA_S5_complexity,ESEA_S5_pandemic,carnage,animeman,Jaeger,relic,SoLIDSnaKE,PYYYOUR,Beep,justin,ww,TLR,shade,TheFragile
"(2010, 03, 13, 15, 0)",ESEA_S5,A,playoff,evil geniuses,pandemic,1,ESEA_S5_evil geniuses,ESEA_S5_pandemic,cyzer,sycknesS,pheLon,Reptile,davis,caseey,Beep,justin,ww,TLR,shade,TheFragile
"(2010, 03, 13, 17, 30)",ESEA_S5,A,playoff,blight,complexity,2,ESEA_S5_blight,ESEA_S5_complexity,oPlaiD,pokey,A Seagull,RocketSurgeon,alexwut,GrieVe,carnage,animeman,Jaeger,relic,SoLIDSnaKE,PYYYOUR
"(2010, 03, 13, 20, 0)",ESEA_S5,A,playoff,blight,evil geniuses,1,ESEA_S5_blight,ESEA_S5_evil geniuses,oPlaiD,pokey,A Seagull,RocketSurgeon,alexwut,GrieVe,cyzer,sycknesS,pheLon,Reptile,davis,caseey
"(2010, 03, 14, 10, 30)",ESEA_S5,A,playoff,complexity,blight,1,ESEA_S5_complexity,ESEA_S5_blight,carnage,animeman,Jaeger,relic,SoLIDSnaKE,PYYYOUR,oPlaiD,pokey,A Seagull,RocketSurgeon,alexwut,GrieVe
"(2010, 04, 20, 21, 0)",ESEA_S6,A,regular_season,blight/fanom,evil geniuses,1,ESEA_S6_blight/fanom,ESEA_S6_evil geniuses,Ruwin,justin,ww,TLR,Orzo,TheFragile,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 04, 20, 22, 0)",ESEA_S6,A,regular_season,nexus,emazing,2,ESEA_S6_nexus,ESEA_S6_emazing,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative,raf,Yz50,mackey,enoryt,b4nny,shade
"(2010, 04, 20, 22, 0)",ESEA_S6,A,regular_season,blight/fanom,area51,1,ESEA_S6_blight/fanom,ESEA_S6_area51,Ruwin,justin,ww,TLR,Orzo,TheFragile,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 04, 20, 23, 0)",ESEA_S6,A,regular_season,blight/own,apocalypse gaming,1,ESEA_S6_blight/own,ESEA_S6_apocalypse gaming,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin
"(2010, 04, 21, 22, 0)",ESEA_S6,A,regular_season,blight/own,emazing,2,ESEA_S6_blight/own,ESEA_S6_emazing,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,raf,Yz50,mackey,enoryt,b4nny,shade
"(2010, 04, 21, 22, 30)",ESEA_S6,A,regular_season,complexity,evil geniuses,1,ESEA_S6_complexity,ESEA_S6_evil geniuses,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 04, 22, 21, 30)",ESEA_S6,A,regular_season,apocalypse gaming,nexus,2,ESEA_S6_apocalypse gaming,ESEA_S6_nexus,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative
"(2010, 04, 22, 22, 30)",ESEA_S6,A,regular_season,complexity,area51,1,ESEA_S6_complexity,ESEA_S6_area51,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 04, 26, 22, 0)",ESEA_S6,A,regular_season,apocalypse gaming,area51,1,ESEA_S6_apocalypse gaming,ESEA_S6_area51,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 04, 27, 22, 0)",ESEA_S6,A,regular_season,nexus,blight/fanom,2,ESEA_S6_nexus,ESEA_S6_blight/fanom,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative,Ruwin,justin,ww,TLR,Orzo,TheFragile
"(2010, 04, 27, 23, 0)",ESEA_S6,A,regular_season,blight/own,evil geniuses,1,ESEA_S6_blight/own,ESEA_S6_evil geniuses,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 05, 02, 21, 0)",ESEA_S6,A,regular_season,apocalypse gaming,emazing,1,ESEA_S6_apocalypse gaming,ESEA_S6_emazing,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin,raf,Yz50,mackey,enoryt,b4nny,shade
"(2010, 05, 02, 23, 0)",ESEA_S6,A,regular_season,emazing,evil geniuses,1,ESEA_S6_emazing,ESEA_S6_evil geniuses,raf,Yz50,mackey,enoryt,b4nny,shade,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 05, 03, 23, 0)",ESEA_S6,A,regular_season,area51,nexus,2,ESEA_S6_area51,ESEA_S6_nexus,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative
"(2010, 05, 03, 23, 0)",ESEA_S6,A,regular_season,emazing,blight/fanom,2,ESEA_S6_emazing,ESEA_S6_blight/fanom,raf,Yz50,mackey,enoryt,b4nny,shade,Ruwin,justin,ww,TLR,Orzo,TheFragile
"(2010, 05, 04, 21, 30)",ESEA_S6,A,regular_season,area51,blight/own,2,ESEA_S6_area51,ESEA_S6_blight/own,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 05, 04, 22, 30)",ESEA_S6,A,regular_season,blight/own,nexus,2,ESEA_S6_blight/own,ESEA_S6_nexus,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative
"(2010, 05, 06, 23, 0)",ESEA_S6,A,regular_season,emazing,complexity,2,ESEA_S6_emazing,ESEA_S6_complexity,raf,Yz50,mackey,enoryt,b4nny,shade,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR
"(2010, 05, 09, 21, 30)",ESEA_S6,A,regular_season,evil geniuses,area51,1,ESEA_S6_evil geniuses,ESEA_S6_area51,Reptile,cyzer,yaug,pheLoN,dummy,caseey,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 05, 09, 22, 0)",ESEA_S6,A,regular_season,apocalypse gaming,blight/fanom,2,ESEA_S6_apocalypse gaming,ESEA_S6_blight/fanom,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin,Ruwin,justin,ww,TLR,Orzo,TheFragile
"(2010, 05, 09, 22, 30)",ESEA_S6,A,regular_season,blight/own,complexity,2,ESEA_S6_blight/own,ESEA_S6_complexity,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR
"(2010, 05, 09, 23, 0)",ESEA_S6,A,regular_season,evil geniuses,apocalypse gaming,1,ESEA_S6_evil geniuses,ESEA_S6_apocalypse gaming,Reptile,cyzer,yaug,pheLoN,dummy,caseey,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin
"(2010, 05, 11, 21, 30)",ESEA_S6,A,regular_season,nexus,blight/own,1,ESEA_S6_nexus,ESEA_S6_blight/own,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 05, 11, 21, 30)",ESEA_S6,A,regular_season,area51,emazing,2,ESEA_S6_area51,ESEA_S6_emazing,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-,raf,Yz50,mackey,enoryt,b4nny,shade
"(2010, 05, 12, 21, 30)",ESEA_S6,A,regular_season,complexity,apocalypse gaming,1,ESEA_S6_complexity,ESEA_S6_apocalypse gaming,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin
"(2010, 05, 12, 23, 0)",ESEA_S6,A,regular_season,complexity,blight/fanom,1,ESEA_S6_complexity,ESEA_S6_blight/fanom,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,Ruwin,justin,ww,TLR,Orzo,TheFragile
"(2010, 05, 13, 21, 30)",ESEA_S6,A,regular_season,evil geniuses,nexus,2,ESEA_S6_evil geniuses,ESEA_S6_nexus,Reptile,cyzer,yaug,pheLoN,dummy,caseey,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative
"(2010, 05, 13, 22, 0)",ESEA_S6,A,regular_season,area51,blight/fanom,2,ESEA_S6_area51,ESEA_S6_blight/fanom,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-,Ruwin,justin,ww,TLR,Orzo,TheFragile
"(2010, 05, 13, 22, 30)",ESEA_S6,A,regular_season,apocalypse gaming,emazing,2,ESEA_S6_apocalypse gaming,ESEA_S6_emazing,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin,raf,Yz50,mackey,enoryt,b4nny,shade
"(2010, 05, 13, 23, 30)",ESEA_S6,A,regular_season,evil geniuses,complexity,2,ESEA_S6_evil geniuses,ESEA_S6_complexity,Reptile,cyzer,yaug,pheLoN,dummy,caseey,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR
"(2010, 05, 16, 22, 30)",ESEA_S6,A,regular_season,blight/fanom,blight/own,1,ESEA_S6_blight/fanom,ESEA_S6_blight/own,Ruwin,justin,ww,TLR,Orzo,TheFragile,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 05, 18, 21, 30)",ESEA_S6,A,regular_season,nexus,apocalypse gaming,1,ESEA_S6_nexus,ESEA_S6_apocalypse gaming,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin
"(2010, 05, 18, 22, 30)",ESEA_S6,A,regular_season,area51,evil geniuses,2,ESEA_S6_area51,ESEA_S6_evil geniuses,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 05, 19, 21, 0)",ESEA_S6,A,regular_season,nexus,area51,1,ESEA_S6_nexus,ESEA_S6_area51,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 05, 19, 22, 30)",ESEA_S6,A,regular_season,blight/fanom,emazing,2,ESEA_S6_blight/fanom,ESEA_S6_emazing,Ruwin,justin,ww,TLR,Orzo,TheFragile,raf,Yz50,mackey,enoryt,b4nny,shade
"(2010, 05, 19, 23, 0)",ESEA_S6,A,regular_season,apocalypse gaming,evil geniuses,1,ESEA_S6_apocalypse gaming,ESEA_S6_evil geniuses,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 05, 20, 21, 0)",ESEA_S6,A,regular_season,blight/fanom,complexity,2,ESEA_S6_blight/fanom,ESEA_S6_complexity,Ruwin,justin,ww,TLR,Orzo,TheFragile,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR
"(2010, 05, 23, 22, 30)",ESEA_S6,A,regular_season,complexity,blight/own,2,ESEA_S6_complexity,ESEA_S6_blight/own,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 05, 24, 21, 0)",ESEA_S6,A,regular_season,apocalypse gaming,area51,1,ESEA_S6_apocalypse gaming,ESEA_S6_area51,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 05, 24, 22, 0)",ESEA_S6,A,regular_season,blight/fanom,blight/own,2,ESEA_S6_blight/fanom,ESEA_S6_blight/own,Ruwin,justin,ww,TLR,Orzo,TheFragile,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 05, 25, 0, 30)",ESEA_S6,A,regular_season,emazing,blight/own,1,ESEA_S6_emazing,ESEA_S6_blight/own,raf,Yz50,mackey,enoryt,b4nny,shade,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 05, 25, 21, 30)",ESEA_S6,A,regular_season,nexus,evil geniuses,1,ESEA_S6_nexus,ESEA_S6_evil geniuses,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 05, 26)",ESL_Major_6,A,playoff,TCM-Gaming,Special Attack,1,ESL_Major_6_TCM-Gaming,ESL_Major_6_Special Attack,Byte,Springer,skiNNie,numlocked,zerox,Haunter,Dreadi,Noxious,cami,che,minimoose,needy
"(2010, 05, 26, 22, 0)",ESEA_S6,A,regular_season,emazing,nexus,1,ESEA_S6_emazing,ESEA_S6_nexus,raf,Yz50,mackey,enoryt,b4nny,shade,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative
"(2010, 05, 26, 22, 30)",ESEA_S6,A,regular_season,blight/fanom,apocalypse gaming,1,ESEA_S6_blight/fanom,ESEA_S6_apocalypse gaming,Ruwin,justin,ww,TLR,Orzo,TheFragile,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin
"(2010, 05, 26, 22, 30)",ESEA_S6,A,regular_season,complexity,area51,1,ESEA_S6_complexity,ESEA_S6_area51,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 05, 27)",ESL_Major_6,A,playoff,Team Dignitas,Broder,1,ESL_Major_6_Team Dignitas,ESL_Major_6_Broder,Darn,Rebeli,appe,dunc,ryb,snap,Fanva,Macisum,Sneis,Torden,weqo,wltrs
"(2010, 05, 27, 22, 30)",ESEA_S6,A,regular_season,nexus,complexity,2,ESEA_S6_nexus,ESEA_S6_complexity,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR
"(2010, 05, 27, 22, 30)",ESEA_S6,A,regular_season,blight/own,evil geniuses,2,ESEA_S6_blight/own,ESEA_S6_evil geniuses,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 05, 28, 0, 0)",ESEA_S6,A,regular_season,emazing,complexity,2,ESEA_S6_emazing,ESEA_S6_complexity,raf,Yz50,mackey,enoryt,b4nny,shade,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR
"(2010, 05, 31)",ESL_Major_6,A,playoff,power gaming,i don't know pink,1,ESL_Major_6_power gaming,ESL_Major_6_i don't know pink,BuuP,Punpu,cookye,hocz,kyynel,mafu,Hansa,Hexen,Origo,Sidney,olliii,xzr
"(2010, 05, 31)",ESL_Major_6,A,playoff,i don't know,Mister,1,ESL_Major_6_i don't know,ESL_Major_6_Mister,Extremer,F2,Shintaz,Jh,Exfane,wai,Dorkan,EstaniS,Hiper,Jan,KuaKi,lork
"(2010, 06, 02, 21, 30)",ESEA_S6,A,regular_season,blight/own,area51,1,ESEA_S6_blight/own,ESEA_S6_area51,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 06, 02, 22, 0)",ESEA_S6,A,regular_season,complexity,apocalypse gaming,1,ESEA_S6_complexity,ESEA_S6_apocalypse gaming,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin
"(2010, 06, 02, 22, 30)",ESEA_S6,A,regular_season,emazing,area51,1,ESEA_S6_emazing,ESEA_S6_area51,raf,Yz50,mackey,enoryt,b4nny,shade,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 06, 02, 23, 30)",ESEA_S6,A,regular_season,blight/own,apocalypse gaming,1,ESEA_S6_blight/own,ESEA_S6_apocalypse gaming,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin
"(2010, 06, 03, 0, 0)",ESEA_S6,A,regular_season,blight/fanom,evil geniuses,2,ESEA_S6_blight/fanom,ESEA_S6_evil geniuses,Ruwin,justin,ww,TLR,Orzo,TheFragile,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 06, 03, 21, 0)",ESEA_S6,A,regular_season,emazing,evil geniuses,1,ESEA_S6_emazing,ESEA_S6_evil geniuses,raf,Yz50,mackey,enoryt,b4nny,shade,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 06, 03, 21, 0)",ESEA_S6,A,regular_season,complexity,nexus,2,ESEA_S6_complexity,ESEA_S6_nexus,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative
"(2010, 06, 06)",ESL_Major_6,A,playoff,broder,Special Attack,1,ESL_Major_6_broder,ESL_Major_6_Special Attack,Fanva,Macisum,Sneis,Torden,weqo,wltrs,Dreadi,Noxious,cami,che,minimoose,needy
"(2010, 06, 06)",ESL_Major_6,A,playoff,mister,i don't know pink,1,ESL_Major_6_mister,ESL_Major_6_i don't know pink,Dorkan,EstaniS,Hiper,Jan,KuaKi,lork,Hansa,Hexen,Origo,Sidney,olliii,xzr
"(2010, 06, 07)",ESL_Major_6,A,playoff,power gaming,i don't know,2,ESL_Major_6_power gaming,ESL_Major_6_i don't know,BuuP,Punpu,cookye,hocz,kyynel,mafu,Extremer,F2,Shintaz,Jh,Exfane,wai
"(2010, 06, 07, 22, 0)",ESEA_S6,A,regular_season,blight/fanom,nexus,1,ESEA_S6_blight/fanom,ESEA_S6_nexus,Ruwin,justin,ww,TLR,Orzo,TheFragile,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative
"(2010, 06, 07, 22, 0)",ESEA_S6,A,regular_season,area51,evil geniuses,2,ESEA_S6_area51,ESEA_S6_evil geniuses,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 06, 07, 23, 0)",ESEA_S6,A,regular_season,blight/fanom,emazing,1,ESEA_S6_blight/fanom,ESEA_S6_emazing,Ruwin,justin,ww,TLR,Orzo,TheFragile,raf,Yz50,mackey,enoryt,b4nny,shade
"(2010, 06, 08, 23, 0)",ESEA_S6,A,regular_season,nexus,apocalypse gaming,2,ESEA_S6_nexus,ESEA_S6_apocalypse gaming,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin
"(2010, 06, 08, 23, 30)",ESEA_S6,A,regular_season,complexity,blight/own,2,ESEA_S6_complexity,ESEA_S6_blight/own,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 06, 09, 22, 0)",ESEA_S6,A,regular_season,blight/fanom,complexity,1,ESEA_S6_blight/fanom,ESEA_S6_complexity,Ruwin,justin,ww,TLR,Orzo,TheFragile,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR
"(2010, 06, 09, 22, 0)",ESEA_S6,A,regular_season,emazing,blight/own,2,ESEA_S6_emazing,ESEA_S6_blight/own,raf,Yz50,mackey,enoryt,b4nny,shade,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 06, 09, 23, 0)",ESEA_S6,A,regular_season,nexus,area51,1,ESEA_S6_nexus,ESEA_S6_area51,BigPun,sycknesS,Paladin,RocketSurgeon,Davis,Lucrative,bLdsre,stamjally,DLMan,FastFire,Ducky,CB-
"(2010, 06, 10, 23, 0)",ESEA_S6,A,regular_season,apocalypse gaming,evil geniuses,2,ESEA_S6_apocalypse gaming,ESEA_S6_evil geniuses,TYRANNY,xsephy,otter,romeolove,zalfy,sigmasin,Reptile,cyzer,yaug,pheLoN,dummy,caseey
"(2010, 06, 14)",ESL_Major_6,A,playoff,TCM-Gaming,Team Dignitas,1,ESL_Major_6_TCM-Gaming,ESL_Major_6_Team Dignitas,Byte,Springer,skiNNie,numlocked,zerox,Haunter,Darn,Rebeli,appe,dunc,ryb,snap
"(2010, 06, 16)",ESL_Major_6,A,playoff,power gaming,broder,1,ESL_Major_6_power gaming,ESL_Major_6_broder,BuuP,Punpu,cookye,hocz,kyynel,mafu,Fanva,Macisum,Sneis,Torden,weqo,wltrs
"(2010, 07, 01)",ESL_Major_6,A,playoff,TCM-Gaming,i don't know,1,ESL_Major_6_TCM-Gaming,ESL_Major_6_i don't know,Byte,Springer,skiNNie,numlocked,zerox,Haunter,Extremer,F2,Shintaz,Jh,Exfane,wai
"(2010, 07, 06)",ESL_Major_6,A,playoff,Team Dignitas,mister,1,ESL_Major_6_Team Dignitas,ESL_Major_6_mister,Darn,Rebeli,appe,dunc,ryb,snap,Dorkan,EstaniS,Hiper,Jan,KuaKi,lork
"(2010, 07, 14)",ESL_Major_6,A,playoff,I don't know,Team Dignitas,2,ESL_Major_6_I don't know,ESL_Major_6_Team Dignitas,Extremer,F2,Shintaz,Jh,Exfane,wai,Darn,Rebeli,appe,dunc,ryb,snap
"(2010, 07, 17, 11, 30)",ESEA_S6,A,playoff,complexity,blight/own,1,ESEA_S6_complexity,ESEA_S6_blight/own,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 07, 17, 15, 0)",ESEA_S6,A,playoff,blight/fanom,emazing,1,ESEA_S6_blight/fanom,ESEA_S6_emazing,Ruwin,justin,ww,TLR,Orzo,TheFragile,raf,Yz50,mackey,enoryt,b4nny,shade
"(2010, 07, 17, 17, 0)",ESEA_S6,A,playoff,blight/own,emazing,1,ESEA_S6_blight/own,ESEA_S6_emazing,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,raf,Yz50,mackey,enoryt,b4nny,shade
"(2010, 07, 17, 20, 30)",ESEA_S6,A,playoff,complexity,blight/fanom,2,ESEA_S6_complexity,ESEA_S6_blight/fanom,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,Ruwin,justin,ww,TLR,Orzo,TheFragile
"(2010, 07, 18, 10, 30)",ESEA_S6,A,playoff,complexity,blight/own,2,ESEA_S6_complexity,ESEA_S6_blight/own,carnage,enigma,Jaeger,relic,SoLIDSnaKE,PYYYOUR,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 07, 18, 14, 0)",ESEA_S6,A,playoff,blight/fanom,blight/own,2,ESEA_S6_blight/fanom,ESEA_S6_blight/own,Ruwin,justin,ww,TLR,Orzo,TheFragile,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 08, 03)",ESL_Major_6,A,playoff,TCM-Gaming,Team Dignitas,1,ESL_Major_6_TCM-Gaming,ESL_Major_6_Team Dignitas,Byte,Springer,skiNNie,numlocked,zerox,Haunter,Darn,Rebeli,appe,dunc,ryb,snap
"(2010, 09, 06, 21, 30)",ESEA_S7,A,regular_season,area51,the spacebots,1,ESEA_S7_area51,ESEA_S7_the spacebots,cringe,sureshoT,Fabri,quickiebomb,DaishiKiller,RECYCLOPS,OKAS,kwazi,Shota,zZephyr,SizzlingCalamari,Spiff
"(2010, 09, 07, 21, 30)",ESEA_S7,A,regular_season,apoplexy industries,the spacebots,1,ESEA_S7_apoplexy industries,ESEA_S7_the spacebots,warpeD,Lansky,KAYTEE,litany,bLdsre,Jaeger,OKAS,kwazi,Shota,zZephyr,SizzlingCalamari,Spiff
"(2010, 09, 07, 23, 0)",ESEA_S7,A,regular_season,apocalypse gaming,apoplexy industries,1,ESEA_S7_apocalypse gaming,ESEA_S7_apoplexy industries,Lange,forcestealer,xsephy,FREIGHT_TRAIN,chaaz,sigmasin,warpeD,Lansky,KAYTEE,litany,bLdsre,Jaeger
"(2010, 09, 08, 22, 30)",ESEA_S7,A,regular_season,complexity,emazing,1,ESEA_S7_complexity,ESEA_S7_emazing,carnage,enigma,relic,TLR,justin,TheFragile,Ggglygy,Yz50,mackey,enoryt,b4nny,shade
"(2010, 09, 09, 21, 30)",ESEA_S7,A,regular_season,emazing,area51,1,ESEA_S7_emazing,ESEA_S7_area51,Ggglygy,Yz50,mackey,enoryt,b4nny,shade,cringe,sureshoT,Fabri,quickiebomb,DaishiKiller,RECYCLOPS
"(2010, 09, 09, 22, 0)",ESEA_S7,A,regular_season,blight,complexity,2,ESEA_S7_blight,ESEA_S7_complexity,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER,carnage,enigma,relic,TLR,justin,TheFragile
"(2010, 09, 09, 22, 30)",ESEA_S7,A,regular_season,evil geniuses,apocalypse gaming,1,ESEA_S7_evil geniuses,ESEA_S7_apocalypse gaming,cyzer,cbear,Reptile,ducky,dummy,-CB,Lange,forcestealer,xsephy,FREIGHT_TRAIN,chaaz,sigmasin
"(2010, 09, 12, 22, 0)",ESEA_S7,A,regular_season,evil geniuses,blight,1,ESEA_S7_evil geniuses,ESEA_S7_blight,cyzer,cbear,Reptile,ducky,dummy,-CB,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 09, 14, 21, 30)",ESEA_S7,A,regular_season,the spacebots,emazing,2,ESEA_S7_the spacebots,ESEA_S7_emazing,OKAS,kwazi,Shota,zZephyr,SizzlingCalamari,Spiff,Ggglygy,Yz50,mackey,enoryt,b4nny,shade
"(2010, 09, 14, 22, 0)",ESEA_S7,A,regular_season,apoplexy industries,area51,2,ESEA_S7_apoplexy industries,ESEA_S7_area51,warpeD,Lansky,KAYTEE,litany,bLdsre,Jaeger,cringe,sureshoT,Fabri,quickiebomb,DaishiKiller,RECYCLOPS
"(2010, 09, 15, 22, 0)",ESEA_S7,A,regular_season,apocalypse gaming,blight,2,ESEA_S7_apocalypse gaming,ESEA_S7_blight,Lange,forcestealer,xsephy,FREIGHT_TRAIN,chaaz,sigmasin,oPlaiD,MESR,harbleu,Platinum,smaka,BLACKYMONSTER
"(2010, 09, 15, 22, 0)",ESEA_S7,A,regular_season,complexity,apoplexy industries,1,ESEA_S7_complexity,ESEA_S7_apoplexy industries,carnage,enigma,relic,TLR,justin,TheFragile,warpeD,Lansky,KAYTEE,litany,bLdsre,Jaeger
